Nombre,Descripcion,Foto,Ficha,Google Maps,Categoria,Latitude,Longitude
Zwedru (Grand Gedeh),"Media · Ciudad · servicios — Capital del condado de Grand Gedeh, a 435 km de Monrovia, cerca del río Cavalla y de la frontera marfileña: unos 24.000 habitantes krahn, mandingo, grebo, fulani, gio y mano, y el principal nudo de transporte del interior sureste. Es la ciudad natal de Samuel Doe, el sargento que dio el golpe de Estado de 1980 y puso fin a 133 años de dominio américo-liberiano, y que invirtió aquí en infraestructuras durante su mandato. Tiene aeródromo de tierra, tres emisoras locales, cobertura móvil de Lonestar y Orange, y un campus universitario. Para el viajero es la parada obligada entre Harper y Ganta: la carretera Zwedru-Ganta son 238 km y es el eje principal del interior sureste. — Perro: permitido con condiciones",https://commons.wikimedia.org/wiki/Special:FilePath/Zwedru%2C_Liberia_-_panoramio.jpg?width=1600,https://theawakeman.github.io/africa2027/paises/liberia/#poi-11,"https://www.google.com/maps?q=6.06494,-8.13932",PDI · Azul,6.06494,-8.13932
Ganta · el nudo del noreste,"Media · Ciudad · servicios — Segunda ciudad más poblada de Liberia (unos 41.000 habitantes en 2008) en el condado de Nimba, a 323 km de Monrovia y justo en la frontera guineana, que aquí marca el río Mano. Es un mercado fronterizo en ebullición, con cinco bancos, hoteles y el Ganta Hospital, que atiende a unas 450.000 personas de todo el condado. Su mezquita blanca de minaretes decorados es el edificio más reconocible. Ganta es el cruce de todo: al norte, Guinea y Nzérékoré; al este, la salida a Costa de Marfil por Loguatuo y Danané; al sur, los 238 km a Zwedru; al oeste, Gbarnga y Monrovia. Es la última ciudad con servicios completos antes de cualquiera de las tres fronteras del noreste y el punto donde se reposta a fondo. — Perro: permitido con condiciones",https://commons.wikimedia.org/wiki/Special:FilePath/Queen%27s_Theatre_-_Ganta_-_Liberia_-_2011.jpg?width=1600,https://theawakeman.github.io/africa2027/paises/liberia/#poi-12,"https://www.google.com/maps?q=7.23349,-8.98605",PDI · Azul,7.23349,-8.98605
Yekepa y el monte Nimba liberiano,"Media · Naturaleza — CORRECCIÓN IMPORTANTE RESPECTO A VERSIONES ANTERIORES DE ESTA FICHA: el lado liberiano del macizo de Nimba NO forma parte del Patrimonio Mundial de la UNESCO. La inscripción de la Reserva Natural Integral del Monte Nimba cubre 17.632 ha repartidas solo entre Guinea (12.540 ha) y Costa de Marfil (5.000 ha); la propia documentación de la UNESCO explica que la parte liberiana quedó EXCLUIDA de la protección porque está «muy degradada por antiguas actividades mineras». Esa minería es Yekepa: la ciudad-mina que construyó la LAMCO sueco-americana en los años sesenta para explotar el hierro del Nimba, con su ferrocarril de 250 km hasta el puerto de Buchanan. Del lado liberiano el espacio protegido es la Reserva Natural de Nimba Este, mucho más reciente y modesta — POR CONFIRMAR su régimen de visita, tasas y guías con la Forestry Development Authority. Lo que sí ofrece la zona es paisaje de montaña, aire fresco, bosque de ladera y la memoria industrial de una company town entera construida en la selva. Coordenada aproximada. — Perro: no confirmado — tratar como prohibido",https://commons.wikimedia.org/wiki/Special:FilePath/ASC_Leiden_-_F._van_der_Kraaij_Collection_-_13_-_001_-_LAMCO_J.V._A_landscape_with_open_pit_mining_for_iron_ore._Excavators_and_lorries_-_Yekepa%2C_Nimba_county%2C_Liberia_-_1976.jpg?width=1600,https://theawakeman.github.io/africa2027/paises/liberia/#poi-13,"https://www.google.com/maps?q=7.57905,-8.5364",PDI · Verde,7.57905,-8.5364
Gbarnga (Bong),"Baja · Ciudad · servicios — Capital del condado de Bong, en el centro geográfico del país, a mitad de camino entre Monrovia y Ganta por la carretera asfaltada principal. Durante la primera guerra civil fue la capital de facto del territorio controlado por Charles Taylor y su Frente Patriótico Nacional, la llamada «Gran Liberia» — un dato incómodo que forma parte de la historia del lugar y que conviene conocer antes de sacarlo en una conversación. Hoy es una ciudad de mercado y de universidad (Cuttington University, una de las más antiguas de África occidental, está a pocos kilómetros), con combustible, banco y hospital. Es la base para las cataratas de Kpatawee y el punto medio natural de la travesía interior. — Perro: permitido con condiciones",https://commons.wikimedia.org/wiki/Special:FilePath/U.S._Marines_Support_Operation_United_Assistance_141013-M-PA636-130.jpg?width=1600,https://theawakeman.github.io/africa2027/paises/liberia/#poi-14,"https://www.google.com/maps?q=7.00243,-9.47282",PDI · Azul,7.00243,-9.47282
Cataratas de Kpatawee,"Media · Naturaleza — Kpatawee tiene dos cascadas, pozas, senderos y un ecolodge operativo cerca de Gbarnga. La primera caída es sencilla; la segunda requiere aproximadamente una hora a pie según el gestor. — Perro: permitido con precaución",https://commons.wikimedia.org/wiki/Special:FilePath/Front_View_of_Kpatawee_Falls.jpg?width=1200,https://theawakeman.github.io/africa2027/paises/liberia/#poi-15,"https://www.google.com/maps?q=7.12236,-9.64077",PDI · Verde,7.12236,-9.64077
Bosque de Gola liberiano (frontera con Sierra Leona),"Media · Naturaleza — La continuación al sur del Parque Nacional de Gola Rainforest sierraleonés, con el que forma un bloque transfronterizo de selva primaria de Alto Guinea gestionado en cooperación entre los dos países: chimpancé occidental, hipopótamo pigmeo, elefante de bosque y una avifauna excepcional. Del lado sierraleonés, Gola entró en 2025 en la lista del Patrimonio Mundial de la UNESCO dentro del complejo Gola-Tiwai; del lado liberiano el proceso de protección ha ido por detrás y existe además el proyecto del Parque Nacional de Lofa-Mano en la misma franja. POR CONFIRMAR el estatus legal exacto, el régimen de visita y quién lo gestiona sobre el terreno. Acceso desde la zona de Kongo/Bopolu o desde el norte del condado de Gbarpolu, por pistas forestales. Es el gran comodín natural del oeste liberiano y la pieza que conectaría, sobre el mapa, este país con el bucle sierraleonés. Coordenada aproximada. — Perro: no confirmado — tratar como prohibido",https://commons.wikimedia.org/wiki/Special:FilePath/Odontobatrachus_natator_collage.jpg?width=1600,https://theawakeman.github.io/africa2027/paises/liberia/#poi-16,"https://www.google.com/maps?q=7.66634,-10.84153",PDI · Verde,7.66634,-10.84153
Loguatuo · la salida hacia Costa de Marfil,"Baja · Ciudad · servicios — El paso fronterizo del noreste, a unos 40 km de Ganta, por el que se sale hacia Danané y Man, en el oeste de Costa de Marfil. Sería la salida natural del corredor liberiano si el país estuviera en la ruta, y el punto donde el itinerario volvería a engancharse con el trazado marfileño ya previsto. Mismos avisos que en toda frontera de la región: cruzar de día, tener el CPD o el permiso temporal en regla, el seguro Brown Card de la CEDEAO vigente y el certificado de fiebre amarilla a mano. POR CONFIRMAR horarios y si sella CPD. Coordenada aproximada. — Perro: permitido con condiciones",https://commons.wikimedia.org/wiki/Special:FilePath/Steps_leading_to_Lonestar_telecommunications_tower_along_Redlight-Ganta_Highway.jpg?width=1600,https://theawakeman.github.io/africa2027/paises/liberia/#poi-17,"https://www.google.com/maps?q=6.84276,-8.66006",PDI · Azul,6.84276,-8.66006
Museo Nacional de Liberia · Monrovia,"Alta · Ciudad · servicios — El Museo Nacional de Liberia ocupa el antiguo Legislative Building en Broad Street. Ofrece una visita concreta para entender la república, sus presidentes y la cultura material del país. — Perro: permitido con condiciones",https://commons.wikimedia.org/wiki/Special:FilePath/JFC-UA_service_members_visit_Liberian_National_Museum_150120-A-YF937-211.jpg?width=1200,https://theawakeman.github.io/africa2027/paises/liberia/#poi-18,"https://www.google.com/maps?q=6.31677,-10.80392",PDI · Azul,6.31677,-10.80392
East Nimba Nature Reserve · Yekepa,"Media · Naturaleza — East Nimba Nature Reserve conserva el lado liberiano del macizo y las huellas de la minería LAMCO. No forma parte del bien UNESCO de Guinea y Costa de Marfil, aunque comparte el mismo paisaje fronterizo. — Perro: no confirmado — tratar como prohibido",https://b-cdn.springnest.com/media/img/15n/dji_063752250b4.jpg?crop=1600%2C640%2C0%2C294&width=1500&quality=78,https://theawakeman.github.io/africa2027/paises/liberia/#poi-19,"https://www.google.com/maps?q=7.55585,-8.47322",PDI · Verde,7.55585,-8.47322
"Monte Nimba (Reserva Natural Integral, UNESCO)","Alta · Patrimonio UNESCO — La reserva estricta del monte Nimba ocupa el macizo fronterizo compartido con Guinea. Su régimen de protección exige permisos y guía; el pin identifica el área, no una entrada libre. — Perro: no confirmado — tratar como prohibido",https://commons.wikimedia.org/wiki/Special:FilePath/R%C3%A9serve_naturelle_int%C3%A9grale_du_mont_Nimba.webp?width=1200,https://theawakeman.github.io/africa2027/paises/costa-de-marfil/#poi-1,"https://www.google.com/maps?q=7.58198,-8.41838",PDI · Ámbar,7.58198,-8.41838
Man · la ciudad de las dieciocho montañas,"Alta · Ciudad · servicios — Capital de la región de Tonkpi y del oeste forestal marfileño, encajada en un anfiteatro de cumbres que le ha dado el apodo de «la ciudad de las 18 montañas». Clima notablemente más fresco que la costa (está a ~340 m, rodeada de cerros de 900-1.200 m), combustible, bancos, hospital regional, mercado grande y la mejor oferta de alojamiento del oeste. Es la base natural de todo el bloque de montaña: Dent de Man, mont Tonkoui, la Cascade, los puentes de lianas y los pueblos dan y toura. Punto de partida y de regreso de casi todas las excursiones a pie del país. — Perro: permitido con condiciones",https://commons.wikimedia.org/wiki/Special:FilePath/Man%2C_C%C3%B4te_d%27Ivoire.JPG?width=1600,https://theawakeman.github.io/africa2027/paises/costa-de-marfil/#poi-2,"https://www.google.com/maps?q=7.40643,-7.55722",PDI · Azul,7.40643,-7.55722
Dent de Man (881 m),"Alta · Naturaleza · montaña — La Dent de Man es la cumbre rocosa que domina la ciudad y se asciende por senderos desde aldeas del pie. No debe confundirse con la Cascade de Man, situada en Zadepleu. — Perro: permitido con correa",https://commons.wikimedia.org/wiki/Special:FilePath/The_Dent_de_Man_mountain.jpg?width=1200,https://theawakeman.github.io/africa2027/paises/costa-de-marfil/#poi-3,"https://www.google.com/maps?q=7.45635,-7.54433",PDI · Verde,7.45635,-7.54433
Mont Tonkoui (1.189 m),"Alta · Naturaleza · montaña — La segunda cumbre más alta de Costa de Marfil, a unos 20 km al noroeste de Man. Tiene la particularidad de que una pista de tierra sube casi hasta la cima (antigua estación climática y repetidores), lo que la convierte en el mejor mirador del país accesible en 4x4: en los días claros se ven las montañas de Guinea y de Liberia y el mar de selva hasta el horizonte. Amanecer frecuentemente por encima de un mar de nubes. La pista es de tierra roja, con cárcavas y tramos lavados en temporada de lluvias — es una de las subidas 4x4 más divertidas del corredor de bajada. También se puede subir a pie desde la carretera de Biankouma. Coordenada aproximada de la cima. — Perro: permitido con correa",https://commons.wikimedia.org/wiki/Special:FilePath/Mont_tonkoui.jpg?width=1600,https://theawakeman.github.io/africa2027/paises/costa-de-marfil/#poi-4,"https://www.google.com/maps?q=7.454,-7.637",PDI · Verde,7.454,-7.637
La Cascade de Man,Media · Naturaleza — La Cascade de Man cae dentro de un bosque de bambú cerca de Zadepleu. Es una visita corta y distinta de la subida a la Dent de Man. — Perro: permitido con correa,https://commons.wikimedia.org/wiki/Special:FilePath/Les_cascades_de_Man.jpg?width=1200,https://theawakeman.github.io/africa2027/paises/costa-de-marfil/#poi-5,"https://www.google.com/maps?q=7.41205,-7.58496",PDI · Verde,7.41205,-7.58496
Puente de lianas de Lieupleu (y los puentes dan),Alta · Cultura — El puente de lianas de Lieupleu/Vatouo es una pasarela ritual mantenida por comunidades dan cerca de la frontera liberiana. La visita necesita permiso local y no es una infraestructura vial. — Perro: permitido con condiciones,https://commons.wikimedia.org/wiki/Special:FilePath/Pont_de_lianes_de_Lieupleu.jpg?width=1200,https://theawakeman.github.io/africa2027/paises/costa-de-marfil/#poi-6,"https://www.google.com/maps?q=7.07981,-8.11069",PDI · Morado,7.07981,-8.11069
Cascadas de Gbêtitapéa (Daloa),"Media · Naturaleza — A pocos kilómetros del centro de Daloa, en el barrio-aldea de Gbêtitapéa, el río se despeña en una serie de saltos y marmitas de granito rodeados de vegetación: el sitio natural más conocido del centro-oeste y parada lógica a mitad de camino entre Man y Yamoussoukro. Acceso sencillo en vehículo hasta muy cerca y paseo corto entre las rocas. Daloa es además la tercera ciudad del país y capital del cacao: combustible, talleres, bancos y hospital regional. Coordenada aproximada del sitio; confirmar el acceso exacto en Daloa. — Perro: permitido con correa",https://commons.wikimedia.org/wiki/Special:FilePath/Rond-point_de_Daloa_01.jpg?width=1600,https://theawakeman.github.io/africa2027/paises/costa-de-marfil/#poi-7,"https://www.google.com/maps?q=6.88833,-6.43969",PDI · Verde,6.88833,-6.43969
Yamoussoukro · Basílica de Nuestra Señora de la Paz,Alta · Patrimonio — La Basílica de Nuestra Señora de la Paz domina Yamoussoukro con su gran cúpula y columnata. Tiene visita interior reglada y sigue siendo lugar de culto. — Perro: permitido con condiciones,https://commons.wikimedia.org/wiki/Special:FilePath/Basilique_notre_Dame_de_la_Paix_de_Yamoussoukro_9.jpg?width=1200,https://theawakeman.github.io/africa2027/paises/costa-de-marfil/#poi-8,"https://www.google.com/maps?q=6.81486,-5.29308",PDI · Ámbar,6.81486,-5.29308
Parque Nacional de Taï (UNESCO) · chimpancés con herramientas,Alta · Patrimonio UNESCO — Taï protege el mayor bloque de selva primaria del país y poblaciones estudiadas de chimpancé occidental. Las visitas se organizan desde bases concretas; el pin del parque no es una recepción. — Perro: no confirmado — tratar como prohibido,https://commons.wikimedia.org/wiki/Special:FilePath/Ta%C3%AF_National_Park_(24148248710)_(cropped).jpg?width=1200,https://theawakeman.github.io/africa2027/paises/costa-de-marfil/#poi-9,"https://www.google.com/maps?q=5.69,-6.93944",PDI · Ámbar,5.69,-6.93944
Mont Niénokoué (396 m) · mirador sobre la selva de Taï,"Media · Naturaleza · montaña — Inselberg de granito que emerge del mar de selva en el sur del Parque Nacional de Taï, accesible desde el campamento ecoturístico de Djouroutou. La subida a pie con guía atraviesa selva cerrada y termina en una plataforma rocosa desde la que se domina el dosel de la selva primaria hasta el horizonte, sin una sola construcción a la vista: probablemente el mirador más impresionante del corredor de bajada. Media jornada larga, calor y humedad extremos, sanguijuelas en temporada húmeda. Coordenada aproximada. — Perro: no confirmado — tratar como prohibido",https://commons.wikimedia.org/wiki/Special:FilePath/Ta%C3%AF_National_Park_%2824148248710%29.jpg?width=1600,https://theawakeman.github.io/africa2027/paises/costa-de-marfil/#poi-10,"https://www.google.com/maps?q=5.69,-6.93944",PDI · Verde,5.69,-6.93944
Sassandra y la costa oeste,"Alta · Costa — Sassandra conserva el antiguo wharf, el puente Weygand y edificios históricos alrededor de una bahía pesquera. Es una escala costera con elementos concretos, no solo una playa genérica. — Perro: permitido",https://commons.wikimedia.org/wiki/Special:FilePath/Sassandra1.jpg?width=1200,https://theawakeman.github.io/africa2027/paises/costa-de-marfil/#poi-11,"https://www.google.com/maps?q=4.95211,-6.08089",PDI · Turquesa,4.95211,-6.08089
Grand-Lahou y el Parque Nacional de Azagny,"Media · Naturaleza — Grand-Lahou es la aldea del cordón litoral donde el río Bandama se encuentra con el Atlántico, con las ruinas del viejo Grand-Lahou colonial siendo literalmente devoradas por el mar (uno de los casos de erosión costera más citados de África occidental). Enfrente, al otro lado de la laguna, el Parque Nacional de Azagny protege ~190 km² de manglar, pantanos y sabana costera con elefante de bosque, búfalo enano, manatí africano y una gran población de aves acuáticas; se recorre en piragua con guías de la OIPR desde Grand-Lahou o Irobo. Es la última parada tranquila antes de meterse en Abiyán. Como parque nacional, tratar la entrada del perro como prohibida: el pueblo y las playas de Grand-Lahou sí son compatibles. — Perro: no confirmado — tratar como prohibido (parque)",https://commons.wikimedia.org/wiki/Special:FilePath/Couch%C3%A9_du_soleil_%C3%A0_Grand-Lahou.jpg?width=1600,https://theawakeman.github.io/africa2027/paises/costa-de-marfil/#poi-12,"https://www.google.com/maps?q=5.13652,-5.02605",PDI · Verde,5.13652,-5.02605
Abiyán · Le Plateau y la laguna Ébrié,"Alta · Ciudad · servicios — Le Plateau concentra la silueta moderna, la catedral, la gran mezquita y buena parte de las gestiones de Abiyán. La ciudad es ante todo una base logística y debe recorrerse por zonas. — Perro: permitido con condiciones","https://commons.wikimedia.org/wiki/Special:FilePath/Plateau_2010,_Abidjan.jpg?width=1200",https://theawakeman.github.io/africa2027/paises/costa-de-marfil/#poi-13,"https://www.google.com/maps?q=5.33255,-4.02387",PDI · Azul,5.33255,-4.02387
Grand-Bassam (UNESCO),"Alta · Patrimonio UNESCO — El Quartier France de Grand-Bassam conserva edificios administrativos y viviendas de la primera capital colonial. El valor está en caminar el conjunto y entender su relación con laguna, comercio y segregación urbana. — Perro: permitido",https://commons.wikimedia.org/wiki/Special:FilePath/Historic_town_of_Grand-Bassam_24092023_080.jpg?width=1200,https://theawakeman.github.io/africa2027/paises/costa-de-marfil/#poi-14,"https://www.google.com/maps?q=5.1961,-3.7389",PDI · Ámbar,5.1961,-3.7389
Assinie-Mafia y el cordón litoral,"Alta · Costa — Assinie-Mafia ocupa un cordón estrecho entre océano y laguna, con manglar, embarcaciones y alojamientos dispersos. El PDI marca el pueblo; cada playa o embarcadero se elige después. — Perro: permitido","https://commons.wikimedia.org/wiki/Special:FilePath/Assinie_,_Par_Nabil_ZORKOT.jpg?width=1200",https://theawakeman.github.io/africa2027/paises/costa-de-marfil/#poi-15,"https://www.google.com/maps?q=5.13981,-3.32378",PDI · Turquesa,5.13981,-3.32378
Bondoukou y las mezquitas de estilo sudanés,"Media · Cultura — Capital del Zanzan y una de las ciudades más antiguas del país: fue etapa mayor de las rutas caravaneras dyula entre el Sahel y el bosque, y conserva una notable concentración de mezquitas de adobe de estilo sudanés (Samatiguila, Kong y Bondoukou forman el conjunto candidato a la Lista del Patrimonio Mundial de la UNESCO por sus mezquitas de estilo sudanés del norte marfileño). Barrios koulango, dyula y abron, mercado importante y el palacio del rey del Gyaman. Primera plaza de servicios de la subida tras entrar desde Ghana por Soko/Sampa: combustible, banco, hospital. — Perro: permitido con condiciones",https://commons.wikimedia.org/wiki/Special:FilePath/Preparing_Attieke_in_Bondoukou_in_C%C3%B4te_d%27Ivoire_%283%29.JPG?width=1600,https://theawakeman.github.io/africa2027/paises/costa-de-marfil/#poi-16,"https://www.google.com/maps?q=8.04788,-2.80786",PDI · Morado,8.04788,-2.80786
Parque Nacional de la Comoé (UNESCO) · CONDICIONAL por seguridad,"Media · Patrimonio UNESCO — Comoé es un parque inmenso de sabana y bosque de galería, pero la situación de seguridad del noreste puede invalidar la visita. Kakpin se conserva como referencia sur, no como promesa de acceso. — Perro: no confirmado — tratar como prohibido",https://commons.wikimedia.org/wiki/Special:FilePath/Comoe_savannah.jpg?width=1200,https://theawakeman.github.io/africa2027/paises/costa-de-marfil/#poi-17,"https://www.google.com/maps?q=8.65506,-3.78235",PDI · Ámbar,8.65506,-3.78235
Bouaké,"Media · Ciudad · servicios — Segunda ciudad del país y capital del centro, en pleno país baulé. Fue la capital de facto de la zona rebelde durante la partición del país entre 2002 y 2011, y hoy es un gran nudo de carreteras y ferrocarril (línea Abiyán–Uagadugú) plenamente reintegrado. Gran mercado textil, catedral de Sainte-Thérèse, estadio de la Paz y la mejor oferta de servicios entre Abiyán y el norte: combustible, talleres, recambios, hospital universitario, bancos y supermercados. Nudo logístico central de la subida. — Perro: permitido con condiciones",https://commons.wikimedia.org/wiki/Special:FilePath/Soleil_sur_l%27harmattan_-_Bouak%C3%A9.jpg?width=1600,https://theawakeman.github.io/africa2027/paises/costa-de-marfil/#poi-18,"https://www.google.com/maps?q=7.69047,-5.03905",PDI · Azul,7.69047,-5.03905
